fecha,id_sku,categoria,volumen_litros,formato_envase,cantidad_vendida_total,stock_apertura,ingresos_almacen,stock_disponible_cierre,stock_minimo,precio_unitario_promedio,descuento_total,porcentaje_descuento_promedio,inversion_ads_total,clics_total,impresiones_total,conversiones_total,temperatura_promedio_celsius,temperatura_maxima_celsius,humedad_porcentaje,precipitacion_mm,alerta_ola_calor,numero_dia_semana,mes,trimestre,es_fin_de_semana,es_feriado,es_quincena,es_fin_mes,temporada,ventas_lag1,ventas_lag7,ventas_roll7,ads_lag1,ads_lag3,riesgo_demanda_censurada,fecha_creacion,fecha_modificacion,usuario_modificacion
2024-06-30,SKU_500ML,Personal,0.5,Botella,172,386,0,214,240,1.2,0.0,0.0,0.0,0,0,0,22.5,25.3,77.5,0.0,False,7,6,2,True,False,True,True,Invierno,190,163,156.29,51.63,88.07,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-01,SKU_500ML,Personal,0.5,Botella,89,708,494,619,240,1.2,0.0,0.0,0.0,0,0,0,24.6,27.3,70.1,0.0,False,1,7,3,False,False,False,False,Invierno,172,133,150.0,0.0,88.81,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-02,SKU_500ML,Personal,0.5,Botella,80,619,0,539,240,1.2,0.0,0.0,83.25,861,65370,23,23.0,27.1,79.3,0.0,False,2,7,3,False,False,False,False,Invierno,89,146,140.57,0.0,51.63,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-03,SKU_500ML,Personal,0.5,Botella,145,539,0,394,240,1.2,0.0,0.0,131.36,1836,110191,46,23.5,28.3,78.9,0.0,True,3,7,3,False,False,False,False,Invierno,80,203,132.29,83.25,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-04,SKU_500ML,Personal,0.5,Botella,117,394,0,277,240,1.2,0.0,0.0,191.92,2137,157706,83,24.3,27.8,71.2,0.0,False,4,7,3,False,False,False,False,Invierno,145,142,128.71,131.36,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-05,SKU_500ML,Personal,0.5,Botella,124,872,595,748,240,1.2,0.0,0.0,176.8,2007,134820,54,22.9,26.5,81.0,0.0,False,5,7,3,False,False,False,False,Invierno,117,108,131.0,191.92,83.25,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-06,SKU_500ML,Personal,0.5,Botella,180,748,0,568,240,1.2,0.0,0.0,118.25,1326,77549,37,23.0,26.2,71.9,0.0,False,6,7,3,True,False,False,False,Invierno,124,190,129.57,176.8,131.36,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-07,SKU_500ML,Personal,0.5,Botella,138,568,0,430,240,1.2,0.0,0.0,213.2,2597,194413,71,23.1,26.6,76.0,0.0,False,7,7,3,True,False,False,False,Invierno,180,172,124.71,118.25,191.92,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-08,SKU_500ML,Personal,0.5,Botella,120,430,0,310,240,1.2,0.0,0.0,158.06,1783,131714,53,22.9,27.6,71.9,0.0,False,1,7,3,False,False,False,False,Invierno,138,89,129.14,213.2,176.8,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-09,SKU_500ML,Personal,0.5,Botella,137,310,0,173,240,1.2,0.0,0.0,116.45,1211,77672,43,22.1,27.0,77.5,0.0,False,2,7,3,False,False,False,False,Invierno,120,80,137.29,158.06,118.25,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-10,SKU_500ML,Personal,0.5,Botella,106,753,580,647,240,1.2,0.0,0.0,117.45,1564,108737,52,23.8,27.6,80.9,0.0,False,3,7,3,False,False,False,False,Invierno,137,145,131.71,116.45,213.2,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-11,SKU_500ML,Personal,0.5,Botella,61,647,0,586,240,1.2,0.0,0.0,20.64,266,20403,8,22.3,26.8,73.5,0.0,False,4,7,3,False,False,False,False,Invierno,106,117,123.71,117.45,158.06,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-12,SKU_500ML,Personal,0.5,Botella,135,586,0,451,240,1.2,0.0,0.0,184.13,1822,99154,55,22.4,26.8,70.9,0.0,False,5,7,3,False,False,False,False,Invierno,61,124,125.29,20.64,116.45,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-13,SKU_500ML,Personal,0.5,Botella,148,451,0,303,240,1.2,0.0,0.0,104.09,1032,59151,52,22.2,25.3,78.4,0.0,False,6,7,3,True,False,False,False,Invierno,135,180,120.71,184.13,117.45,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-14,SKU_500ML,Personal,0.5,Botella,99,303,0,204,240,1.2,0.0,0.0,134.09,1528,102393,61,21.9,26.6,76.8,0.0,False,7,7,3,True,False,False,False,Invierno,148,138,115.14,104.09,20.64,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-15,SKU_500ML,Personal,0.5,Botella,143,823,619,680,240,1.2,0.0,0.0,153.49,1718,130074,54,22.7,26.9,76.7,0.0,False,1,7,3,False,False,True,False,Invierno,99,120,118.43,134.09,184.13,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-16,SKU_500ML,Personal,0.5,Botella,100,680,0,580,240,1.2,0.0,0.0,115.15,1891,99454,66,21.0,24.2,71.9,0.0,False,2,7,3,False,False,False,False,Invierno,143,137,113.14,153.49,104.09,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-17,SKU_500ML,Personal,0.5,Botella,84,580,0,496,240,1.2,0.0,0.0,181.5,1678,108202,60,21.9,26.5,77.0,0.0,False,3,7,3,False,False,False,False,Invierno,100,106,110.0,115.15,134.09,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-18,SKU_500ML,Personal,0.5,Botella,152,496,0,344,240,1.2,0.0,0.0,102.16,1255,70138,48,23.2,26.6,76.3,0.0,False,4,7,3,False,False,False,False,Invierno,84,61,123.0,181.5,153.49,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-19,SKU_500ML,Personal,0.5,Botella,83,344,0,261,240,1.2,0.0,0.0,98.27,960,37023,41,22.6,27.1,74.0,0.0,False,5,7,3,False,False,False,False,Invierno,152,135,115.57,102.16,115.15,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-20,SKU_500ML,Personal,0.5,Botella,121,706,445,585,240,1.2,0.0,0.0,45.9,579,25271,9,22.4,27.0,78.5,0.0,False,6,7,3,True,False,False,False,Invierno,83,148,111.71,98.27,181.5,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-21,SKU_500ML,Personal,0.5,Botella,100,585,0,485,240,1.2,0.0,0.0,25.35,365,15527,6,23.1,26.0,77.6,0.0,False,7,7,3,True,False,False,False,Invierno,121,99,111.86,45.9,102.16,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-22,SKU_500ML,Personal,0.5,Botella,109,485,0,376,240,1.2,0.0,0.0,26.82,532,25224,26,21.6,26.0,73.0,0.0,False,1,7,3,False,False,False,False,Invierno,100,143,107.0,25.35,98.27,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-23,SKU_500ML,Personal,0.5,Botella,86,376,0,290,240,1.2,0.0,0.0,56.7,965,45519,36,21.9,24.4,81.2,0.0,False,2,7,3,False,False,False,False,Invierno,109,100,105.0,26.82,45.9,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-24,SKU_500ML,Personal,0.5,Botella,94,290,0,196,240,1.2,0.0,0.0,19.31,281,12609,6,21.8,24.9,76.6,0.0,False,3,7,3,False,False,False,False,Invierno,86,84,106.43,56.7,25.35,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-25,SKU_500ML,Personal,0.5,Botella,125,540,344,415,240,1.1,12.01,8.0,20.56,372,24225,6,21.4,25.8,77.4,0.0,False,4,7,3,False,False,False,False,Invierno,94,152,102.57,19.31,26.82,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-26,SKU_500ML,Personal,0.5,Botella,156,415,0,259,240,1.1,14.98,8.0,0.0,0,0,0,22.6,27.4,69.7,0.0,False,5,7,3,False,False,False,False,Invierno,125,83,113.0,20.56,56.7,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-27,SKU_500ML,Personal,0.5,Botella,102,967,708,865,240,1.1,9.79,8.0,0.0,0,0,0,21.2,24.4,77.5,0.0,False,6,7,3,True,False,False,False,Invierno,156,121,110.29,0.0,19.31,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-28,SKU_500ML,Personal,0.5,Botella,111,865,0,754,240,1.1,10.64,8.0,0.0,0,0,0,20.0,24.0,81.7,0.0,False,7,7,3,True,True,False,False,Invierno,102,100,111.86,0.0,20.56,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-29,SKU_500ML,Personal,0.5,Botella,115,754,0,639,240,1.1,11.04,8.0,0.0,0,0,0,20.9,25.3,78.5,1.0,False,1,7,3,False,True,False,False,Invierno,111,109,112.71,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-30,SKU_500ML,Personal,0.5,Botella,79,639,0,560,240,1.1,7.59,8.0,0.0,0,0,0,22.5,26.7,75.3,0.0,False,2,7,3,False,False,True,False,Invierno,115,86,111.71,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-07-31,SKU_500ML,Personal,0.5,Botella,131,560,0,429,240,1.1,12.58,8.0,0.0,0,0,0,20.2,24.7,76.9,0.0,False,3,7,3,False,False,True,True,Invierno,79,94,117.0,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-01,SKU_500ML,Personal,0.5,Botella,117,1182,753,1065,240,1.2,0.0,0.0,143.2,1456,83751,28,21.3,25.4,74.4,0.0,False,4,8,3,False,False,False,False,Invierno,131,125,115.86,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-02,SKU_500ML,Personal,0.5,Botella,101,1065,0,964,240,1.2,0.0,0.0,85.25,827,64279,31,20.9,25.7,72.4,0.0,False,5,8,3,False,False,False,False,Invierno,117,156,108.0,143.2,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-03,SKU_500ML,Personal,0.5,Botella,128,964,0,836,240,1.2,0.0,0.0,63.44,540,20075,25,19.7,24.7,75.3,0.0,False,6,8,3,True,False,False,False,Invierno,101,102,111.71,85.25,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-04,SKU_500ML,Personal,0.5,Botella,105,836,0,731,240,1.2,0.0,0.0,198.21,2258,154178,71,20.3,22.9,74.8,0.0,False,7,8,3,True,False,False,False,Invierno,128,111,110.86,63.44,143.2,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-05,SKU_500ML,Personal,0.5,Botella,117,731,0,614,240,1.2,0.0,0.0,132.55,1428,129155,64,20.7,25.7,81.6,0.0,False,1,8,3,False,False,False,False,Invierno,105,115,111.14,198.21,85.25,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-06,SKU_500ML,Personal,0.5,Botella,120,614,0,494,240,1.2,0.0,0.0,169.28,1497,131864,62,21.3,25.9,79.5,0.0,False,2,8,3,False,False,False,False,Invierno,117,79,117.0,132.55,63.44,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-07,SKU_500ML,Personal,0.5,Botella,65,494,0,429,240,1.2,0.0,0.0,188.43,2647,181624,62,20.8,25.3,79.9,0.0,False,3,8,3,False,False,False,False,Invierno,120,131,107.57,169.28,198.21,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-08,SKU_500ML,Personal,0.5,Botella,111,942,513,831,240,1.2,0.0,0.0,153.98,1383,77776,61,20.9,24.4,74.0,0.0,False,4,8,3,False,False,False,False,Invierno,65,117,106.71,188.43,132.55,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-09,SKU_500ML,Personal,0.5,Botella,53,831,0,778,240,1.2,0.0,0.0,129.57,1541,87849,40,20.6,23.8,74.5,0.0,False,5,8,3,False,False,False,False,Invierno,111,101,99.86,153.98,169.28,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-10,SKU_500ML,Personal,0.5,Botella,91,778,0,687,240,1.2,0.0,0.0,176.01,1992,163005,83,20.2,22.9,77.5,0.0,False,6,8,3,True,False,False,False,Invierno,53,128,94.57,129.57,188.43,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-11,SKU_500ML,Personal,0.5,Botella,104,687,0,583,240,1.2,0.0,0.0,61.05,866,63074,25,19.1,23.3,81.7,0.0,False,7,8,3,True,False,False,False,Invierno,91,105,94.43,176.01,153.98,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-12,SKU_500ML,Personal,0.5,Botella,110,583,0,473,240,1.2,0.0,0.0,114.59,1340,72436,40,20.2,23.0,75.3,0.0,False,1,8,3,False,False,False,False,Invierno,104,117,93.43,61.05,129.57,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-13,SKU_500ML,Personal,0.5,Botella,118,473,0,355,240,1.2,0.0,0.0,49.06,548,28554,23,20.2,24.2,73.0,0.0,False,2,8,3,False,False,False,False,Invierno,110,120,93.14,114.59,176.01,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-14,SKU_500ML,Personal,0.5,Botella,110,355,0,245,240,1.2,0.0,0.0,174.04,1922,124287,36,19.4,22.8,78.5,0.0,False,3,8,3,False,False,False,False,Invierno,118,65,99.57,49.06,61.05,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-15,SKU_500ML,Personal,0.5,Botella,99,751,506,652,240,1.2,0.0,0.0,34.13,465,25757,18,19.2,23.2,77.4,0.0,False,4,8,3,False,False,True,False,Invierno,110,111,97.86,174.04,114.59,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-16,SKU_500ML,Personal,0.5,Botella,108,652,0,544,240,1.2,0.0,0.0,41.62,545,29288,21,19.6,22.3,76.4,0.0,False,5,8,3,False,False,False,False,Invierno,99,53,105.71,34.13,49.06,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-17,SKU_500ML,Personal,0.5,Botella,114,544,0,430,240,1.2,0.0,0.0,57.69,1060,65875,55,19.9,24.2,75.3,0.0,False,6,8,3,True,False,False,False,Invierno,108,91,109.0,41.62,174.04,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-18,SKU_500ML,Personal,0.5,Botella,102,430,0,328,240,1.2,0.0,0.0,40.14,783,37161,26,19.4,23.9,82.7,0.0,False,7,8,3,True,False,False,False,Invierno,114,104,108.71,57.69,34.13,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-19,SKU_500ML,Personal,0.5,Botella,109,328,0,219,240,1.2,0.0,0.0,0.0,0,0,0,20.8,24.4,77.9,0.0,False,1,8,3,False,False,False,False,Invierno,102,110,108.57,40.14,41.62,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-20,SKU_500ML,Personal,0.5,Botella,68,740,521,672,240,1.2,0.0,0.0,23.99,378,18248,11,19.4,22.0,79.2,0.0,False,2,8,3,False,False,False,False,Invierno,109,118,101.43,0.0,57.69,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-21,SKU_500ML,Personal,0.5,Botella,63,672,0,609,240,1.2,0.0,0.0,0.0,0,0,0,19.4,24.3,80.1,0.0,False,3,8,3,False,False,False,False,Invierno,68,110,94.71,23.99,40.14,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-22,SKU_500ML,Personal,0.5,Botella,92,609,0,517,240,1.2,0.0,0.0,0.0,0,0,0,20.0,23.8,82.3,0.0,False,4,8,3,False,False,False,False,Invierno,63,99,93.71,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-23,SKU_500ML,Personal,0.5,Botella,75,517,0,442,240,1.2,0.0,0.0,0.0,0,0,0,19.5,22.5,78.7,0.0,False,5,8,3,False,False,False,False,Invierno,92,108,89.0,0.0,23.99,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-24,SKU_500ML,Personal,0.5,Botella,150,442,0,292,240,1.2,0.0,0.0,0.0,0,0,0,20.3,24.6,77.1,0.0,False,6,8,3,True,False,False,False,Invierno,75,114,94.14,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-25,SKU_500ML,Personal,0.5,Botella,103,292,0,189,240,1.2,0.0,0.0,0.0,0,0,0,18.4,23.3,73.4,0.0,False,7,8,3,True,False,False,False,Invierno,150,102,94.29,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-26,SKU_500ML,Personal,0.5,Botella,86,673,484,587,240,1.2,0.0,0.0,0.0,0,0,0,18.0,22.3,87.6,0.0,False,1,8,3,False,False,False,False,Invierno,103,109,91.0,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-27,SKU_500ML,Personal,0.5,Botella,91,587,0,496,240,1.2,0.0,0.0,0.0,0,0,0,19.1,22.3,82.2,0.0,False,2,8,3,False,False,False,False,Invierno,86,68,94.29,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-28,SKU_500ML,Personal,0.5,Botella,60,496,0,436,240,1.2,0.0,0.0,0.0,0,0,0,19.6,23.7,73.2,0.0,False,3,8,3,False,False,False,False,Invierno,91,63,93.86,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-29,SKU_500ML,Personal,0.5,Botella,117,436,0,319,240,1.2,0.0,0.0,0.0,0,0,0,19.5,22.4,79.3,0.0,False,4,8,3,False,False,False,False,Invierno,60,92,97.43,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-30,SKU_500ML,Personal,0.5,Botella,124,319,0,195,240,1.2,0.0,0.0,0.0,0,0,0,19.3,23.0,77.3,0.0,False,5,8,3,False,True,True,False,Invierno,117,75,104.43,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-08-31,SKU_500ML,Personal,0.5,Botella,145,666,471,521,240,1.2,0.0,0.0,0.0,0,0,0,19.6,23.0,66.8,0.0,False,6,8,3,True,False,True,True,Invierno,124,150,103.71,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-01,SKU_500ML,Personal,0.5,Botella,163,521,0,358,240,1.2,0.0,0.0,0.0,0,0,0,19.2,22.3,78.2,0.0,False,7,9,3,True,False,False,False,Invierno,145,103,112.29,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-02,SKU_500ML,Personal,0.5,Botella,115,358,0,243,240,1.2,0.0,0.0,0.0,0,0,0,18.5,23.4,80.6,0.0,False,1,9,3,False,False,False,False,Invierno,163,86,116.43,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-03,SKU_500ML,Personal,0.5,Botella,99,904,661,805,240,1.2,0.0,0.0,0.0,0,0,0,17.1,21.7,81.4,0.0,False,2,9,3,False,False,False,False,Invierno,115,91,117.57,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-04,SKU_500ML,Personal,0.5,Botella,119,805,0,686,240,1.2,0.0,0.0,164.72,1678,88502,78,19.9,22.8,81.3,2.2,False,3,9,3,False,False,False,False,Invierno,99,60,126.0,0.0,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-05,SKU_500ML,Personal,0.5,Botella,108,686,0,578,240,1.2,0.0,0.0,161.58,1657,96148,48,18.4,23.0,87.5,0.0,False,4,9,3,False,False,False,False,Invierno,119,117,124.71,164.72,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-06,SKU_500ML,Personal,0.5,Botella,95,578,0,483,240,1.2,0.0,0.0,158.98,1799,122598,76,18.4,21.1,80.8,0.0,False,5,9,3,False,False,False,False,Invierno,108,124,120.57,161.58,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-07,SKU_500ML,Personal,0.5,Botella,137,483,0,346,240,1.2,0.0,0.0,154.96,1705,136967,72,19.1,21.7,78.8,0.0,False,6,9,3,True,False,False,False,Invierno,95,145,119.43,158.98,164.72,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-08,SKU_500ML,Personal,0.5,Botella,139,1079,733,940,240,1.2,0.0,0.0,97.32,730,31071,23,18.3,22.1,81.1,0.0,False,7,9,3,True,False,False,False,Invierno,137,163,116.0,154.96,161.58,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-09,SKU_500ML,Personal,0.5,Botella,76,940,0,864,240,1.2,0.0,0.0,146.49,1683,95807,55,19.2,22.8,79.9,0.0,False,1,9,3,False,False,False,False,Invierno,139,115,110.43,97.32,158.98,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-10,SKU_500ML,Personal,0.5,Botella,90,864,0,774,240,1.2,0.0,0.0,81.61,986,57762,39,17.7,20.3,81.5,0.0,False,2,9,3,False,False,False,False,Invierno,76,99,109.14,146.49,154.96,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-11,SKU_500ML,Personal,0.5,Botella,154,774,0,620,240,1.2,0.0,0.0,177.17,2069,131476,83,18.8,23.8,74.6,0.0,False,3,9,3,False,False,False,False,Invierno,90,119,114.14,81.61,97.32,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-12,SKU_500ML,Personal,0.5,Botella,115,620,0,505,240,1.2,0.0,0.0,167.5,1527,110529,50,19.1,22.1,77.9,0.0,False,4,9,3,False,False,False,False,Invierno,154,108,115.14,177.17,146.49,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-13,SKU_500ML,Personal,0.5,Botella,134,505,0,371,240,1.2,0.0,0.0,187.04,2132,124333,94,18.4,22.1,80.7,0.0,False,5,9,3,False,False,False,False,Invierno,115,95,120.71,167.5,81.61,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-14,SKU_500ML,Personal,0.5,Botella,149,371,0,222,240,1.2,0.0,0.0,74.15,821,42391,37,17.8,22.7,80.0,0.0,False,6,9,3,True,False,False,False,Invierno,134,137,122.43,187.04,177.17,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-15,SKU_500ML,Personal,0.5,Botella,202,802,580,600,240,1.2,0.0,0.0,143.51,1290,102851,29,18.7,22.1,74.4,0.0,False,7,9,3,True,False,True,False,Invierno,149,139,131.43,74.15,167.5,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-16,SKU_500ML,Personal,0.5,Botella,174,600,0,426,240,1.2,0.0,0.0,179.9,1913,91077,68,18.9,23.4,77.8,0.0,False,1,9,3,False,False,False,False,Invierno,202,76,145.43,143.51,187.04,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-17,SKU_500ML,Personal,0.5,Botella,150,426,0,276,240,1.2,0.0,0.0,76.24,1034,71387,34,17.9,21.2,83.6,0.0,False,2,9,3,False,False,False,False,Invierno,174,90,154.0,179.9,74.15,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-18,SKU_500ML,Personal,0.5,Botella,122,971,695,849,240,1.2,0.0,0.0,156.37,2093,156704,39,18.6,22.2,81.6,0.0,False,3,9,3,False,False,False,False,Invierno,150,154,149.43,76.24,143.51,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-19,SKU_500ML,Personal,0.5,Botella,107,849,0,742,240,1.2,0.0,0.0,149.6,1977,167895,97,17.8,21.1,79.8,0.0,False,4,9,3,False,False,False,False,Invierno,122,115,148.29,156.37,179.9,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-20,SKU_500ML,Personal,0.5,Botella,80,742,0,662,240,1.2,0.0,0.0,103.65,1200,115493,22,17.2,20.8,86.5,0.0,False,5,9,3,False,False,False,False,Invierno,107,134,140.57,149.6,76.24,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-21,SKU_500ML,Personal,0.5,Botella,127,662,0,535,240,1.2,0.0,0.0,107.9,1515,99277,59,19.2,23.3,82.6,0.0,False,6,9,3,True,False,False,False,Invierno,80,149,137.43,103.65,156.37,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-22,SKU_500ML,Personal,0.5,Botella,164,535,0,371,240,1.2,0.0,0.0,0.0,0,0,0,17.9,21.6,84.2,0.0,False,7,9,3,True,False,False,False,Invierno,127,202,132.0,107.9,149.6,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-23,SKU_500ML,Personal,0.5,Botella,112,371,0,259,240,1.2,0.0,0.0,57.45,859,82424,42,16.7,20.7,74.2,0.0,False,1,9,3,False,False,False,False,Invierno,164,174,123.14,0.0,103.65,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-24,SKU_500ML,Personal,0.5,Botella,152,842,583,690,240,1.2,0.0,0.0,51.31,599,36047,13,18.3,22.6,81.6,0.7,False,2,9,3,False,False,False,False,Invierno,112,150,123.43,57.45,107.9,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-25,SKU_500ML,Personal,0.5,Botella,162,690,0,528,240,1.2,0.0,0.0,78.68,885,60869,28,17.5,22.4,81.6,0.0,False,3,9,3,False,False,False,False,Invierno,152,122,129.14,51.31,0.0,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-26,SKU_500ML,Personal,0.5,Botella,105,528,0,423,240,1.2,0.0,0.0,0.0,0,0,0,17.1,20.8,79.3,0.0,False,4,9,3,False,False,False,False,Invierno,162,107,128.86,78.68,57.45,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
2024-09-27,SKU_500ML,Personal,0.5,Botella,114,423,0,309,240,1.2,0.0,0.0,0.0,0,0,0,18.5,22.3,76.7,0.0,False,5,9,3,False,False,False,False,Invierno,105,80,133.71,0.0,51.31,False,2026-05-31 02:43:34.222205,2026-05-31 02:43:34.222205,postgres
